reading_id,plant_id,timestamp,ambient_temp,module_temp,irradiation,poa_irradiance,wind_speed,wind_direction,humidity,cloud_cover_pct,rainfall_mm
779,4136001,2026-05-24 23:00:00,18.11,18.4,0.0,0.0,5.17,N,27.8,8.9,0.0
780,4136001,2026-05-25 00:00:00,19.42,19.52,0.0,0.0,1.37,E,11.3,24.7,0.0
781,4136001,2026-05-25 01:00:00,17.38,16.82,0.0,0.0,2.05,SE,40.7,15.6,0.0
782,4136001,2026-05-25 02:00:00,13.36,15.46,0.0,0.0,2.65,W,67.8,25.1,0.0
783,4136001,2026-05-25 03:00:00,16.47,16.54,0.0,0.0,6.02,N,80.1,19.0,0.0
784,4136001,2026-05-25 04:00:00,16.48,15.11,0.0,0.0,3.36,SE,35.9,7.6,0.0
785,4136001,2026-05-25 05:00:00,16.06,15.62,0.0,0.0,3.58,SW,70.9,1.4,0.0
786,4136001,2026-05-25 06:00:00,15.69,13.86,0.0,0.0,1.02,SE,67.6,23.9,0.0
787,4136001,2026-05-25 07:00:00,20.25,24.77,204.74,214.39,5.1,W,51.4,8.8,0.0
788,4136001,2026-05-25 08:00:00,20.69,33.62,417.48,439.23,5.69,NE,41.6,16.0,0.0
789,4136001,2026-05-25 09:00:00,22.99,37.39,512.37,553.33,3.76,NE,40.3,25.0,0.0
790,4136001,2026-05-25 10:00:00,25.12,39.12,574.68,595.31,4.2,N,83.2,30.0,0.0
791,4136001,2026-05-25 11:00:00,28.67,45.59,719.09,772.19,3.72,NW,44.0,19.9,0.0
792,4136001,2026-05-25 12:00:00,30.98,53.38,781.88,796.91,0.79,N,35.3,22.4,0.0
793,4136001,2026-05-25 13:00:00,32.26,50.43,699.39,712.24,2.79,S,66.0,20.3,0.0
794,4136001,2026-05-25 14:00:00,31.54,50.07,711.63,746.73,2.91,NW,60.1,22.7,0.0
795,4136001,2026-05-25 15:00:00,32.22,51.61,678.02,719.12,1.6,NW,39.3,6.4,0.0
796,4136001,2026-05-25 16:00:00,34.96,50.12,586.61,586.78,4.23,S,8.0,12.5,0.0
797,4136001,2026-05-25 17:00:00,32.95,40.31,326.58,352.69,0.57,SE,67.4,32.0,0.0
798,4136001,2026-05-25 18:00:00,32.21,37.01,171.63,173.82,4.64,N,64.7,32.0,0.0
799,4136001,2026-05-25 19:00:00,28.7,30.13,7.3,7.45,3.25,SW,76.0,44.8,0.0
800,4136001,2026-05-25 20:00:00,28.09,28.89,0.0,0.0,2.69,NE,51.0,26.3,0.0
801,4136001,2026-05-25 21:00:00,24.15,24.42,0.0,0.0,4.65,SW,68.2,31.6,0.0
802,4136001,2026-05-25 22:00:00,21.76,20.53,0.0,0.0,3.43,SW,91.7,51.0,0.0
803,4136001,2026-05-25 23:00:00,19.8,19.96,0.0,0.0,0.42,N,29.3,9.0,0.0
804,4136001,2026-05-26 00:00:00,17.34,17.12,0.0,0.0,2.65,N,76.0,45.7,0.0
805,4136001,2026-05-26 01:00:00,16.12,16.1,0.0,0.0,1.97,SE,63.2,18.9,0.0
806,4136001,2026-05-26 02:00:00,15.45,13.48,0.0,0.0,4.59,E,53.1,18.6,0.0
807,4136001,2026-05-26 03:00:00,16.74,19.54,0.0,0.0,3.46,N,62.5,33.0,0.0
808,4136001,2026-05-26 04:00:00,15.78,15.13,0.0,0.0,3.86,NE,42.5,13.8,0.0
809,4136001,2026-05-26 05:00:00,14.83,13.95,0.0,0.0,3.55,S,64.2,12.4,0.0
810,4136001,2026-05-26 06:00:00,17.89,18.99,0.0,0.0,3.8,SE,67.9,28.3,0.0
811,4136001,2026-05-26 07:00:00,20.88,27.8,205.69,221.8,5.46,SE,23.9,5.7,0.0
812,4136001,2026-05-26 08:00:00,22.45,32.18,348.06,371.91,2.51,NE,44.3,20.9,0.0
813,4136001,2026-05-26 09:00:00,22.85,37.97,581.12,602.01,2.79,N,42.7,3.3,0.0
814,4136001,2026-05-26 10:00:00,25.79,41.4,606.82,643.32,0.42,NE,53.3,23.2,0.0
815,4136001,2026-05-26 11:00:00,29.9,51.79,880.71,881.75,1.21,E,32.3,14.1,0.0
816,4136001,2026-05-26 12:00:00,30.27,49.12,702.26,707.79,0.64,S,53.8,17.0,0.0
817,4136001,2026-05-26 13:00:00,32.29,54.43,857.03,919.42,4.55,E,50.1,10.0,0.0
818,4136001,2026-05-26 14:00:00,33.64,53.28,708.93,760.53,2.36,NW,40.8,25.5,0.0
819,4136001,2026-05-26 15:00:00,34.06,53.93,775.98,797.62,3.56,N,58.0,0.0,0.0
820,4136001,2026-05-26 16:00:00,31.94,42.1,487.14,515.31,3.1,S,46.1,37.8,0.0
821,4136001,2026-05-26 17:00:00,31.76,39.86,269.3,284.8,2.98,N,25.4,50.8,0.0
822,4136001,2026-05-26 18:00:00,30.98,35.74,192.91,195.84,2.15,SW,51.1,16.7,0.0
823,4136001,2026-05-26 19:00:00,28.59,28.41,0.0,0.0,3.52,W,58.5,19.3,0.0
824,4136001,2026-05-26 20:00:00,25.65,24.61,0.0,0.0,3.23,W,30.8,38.0,0.0
825,4136001,2026-05-26 21:00:00,22.01,22.83,0.0,0.0,1.86,W,25.3,39.0,0.0
826,4136001,2026-05-26 22:00:00,21.41,22.48,0.0,0.0,6.35,S,89.0,3.6,0.0
827,4136001,2026-05-26 23:00:00,18.64,18.37,0.0,0.0,4.5,NW,43.0,27.9,0.0
828,4136001,2026-05-27 00:00:00,16.22,14.57,0.0,0.0,2.17,NW,42.5,11.0,0.0
829,4136001,2026-05-27 01:00:00,18.33,18.91,0.0,0.0,0.99,N,37.8,34.3,0.0
830,4136001,2026-05-27 02:00:00,14.0,15.5,0.0,0.0,2.8,E,52.9,27.1,0.0
831,4136001,2026-05-27 03:00:00,14.4,13.31,0.0,0.0,2.45,S,39.1,36.1,0.0
832,4136001,2026-05-27 04:00:00,13.72,15.33,0.0,0.0,3.2,SW,36.2,17.4,0.0
833,4136001,2026-05-27 05:00:00,18.01,19.2,0.0,0.0,3.49,SW,30.9,8.5,0.0
834,4136001,2026-05-27 06:00:00,17.94,16.02,0.0,0.0,5.63,NW,65.2,22.3,0.0
835,4136001,2026-05-27 07:00:00,16.72,21.98,159.76,159.93,6.13,W,13.9,41.1,0.0
836,4136001,2026-05-27 08:00:00,22.39,33.06,384.67,407.6,4.81,S,34.3,7.7,0.0
837,4136001,2026-05-27 09:00:00,23.07,40.29,605.33,641.64,3.0,N,54.5,13.4,0.0
838,4136001,2026-05-27 10:00:00,25.89,44.07,672.65,700.02,1.92,E,55.8,17.9,0.0
839,4136001,2026-05-27 11:00:00,27.05,51.99,892.6,944.23,4.61,N,38.0,2.2,0.0
840,4136001,2026-05-27 12:00:00,32.61,57.08,942.92,996.35,0.96,SW,54.3,16.7,0.0
841,4136001,2026-05-27 13:00:00,30.39,50.03,713.75,754.59,3.05,SE,22.8,37.1,0.0
842,4136001,2026-05-27 14:00:00,34.54,54.09,766.31,800.03,0.38,N,33.4,7.8,0.0
843,4136001,2026-05-27 15:00:00,32.55,46.6,526.65,550.44,3.3,SW,79.6,35.0,0.0
844,4136001,2026-05-27 16:00:00,32.12,45.93,490.85,491.92,4.18,W,57.1,26.0,0.0
845,4136001,2026-05-27 17:00:00,32.73,42.58,393.96,418.11,2.46,W,45.9,6.8,0.0
846,4136001,2026-05-27 18:00:00,30.3,33.7,125.7,134.82,2.99,N,26.9,58.8,0.0
847,4136001,2026-05-27 19:00:00,29.91,28.01,3.28,3.47,2.56,N,20.2,10.5,0.0
848,4136001,2026-05-27 20:00:00,24.96,25.36,0.0,0.0,3.76,NW,35.6,32.8,0.0
849,4136001,2026-05-27 21:00:00,26.13,25.34,0.0,0.0,3.1,N,39.1,48.5,0.0
850,4136001,2026-05-27 22:00:00,18.0,19.27,0.0,0.0,6.22,S,44.7,0.0,0.0
851,4136001,2026-05-27 23:00:00,19.51,18.51,0.0,0.0,6.78,NE,53.6,4.4,0.0
852,4136001,2026-05-28 00:00:00,17.73,17.44,0.0,0.0,2.26,N,47.6,3.1,0.0
853,4136001,2026-05-28 01:00:00,16.08,17.24,0.0,0.0,2.98,S,23.2,6.3,0.0
854,4136001,2026-05-28 02:00:00,15.31,15.43,0.0,0.0,2.83,E,59.3,23.4,0.0
855,4136001,2026-05-28 03:00:00,15.19,15.07,0.0,0.0,3.14,S,62.9,31.0,0.0
856,4136001,2026-05-28 04:00:00,16.44,16.34,0.0,0.0,3.35,NW,23.3,19.6,0.0
857,4136001,2026-05-28 05:00:00,14.93,16.28,0.0,0.0,3.95,NW,29.9,39.3,0.0
858,4136001,2026-05-28 06:00:00,17.7,20.03,0.0,0.0,2.25,NE,57.3,29.4,0.0
859,4136001,2026-05-28 07:00:00,19.22,23.56,183.31,187.17,1.11,W,70.3,10.6,0.0
860,4136001,2026-05-28 08:00:00,20.5,27.63,326.23,333.29,1.99,N,48.7,21.3,0.0
861,4136001,2026-05-28 09:00:00,24.23,37.81,466.81,492.17,2.04,S,35.1,28.7,0.0
862,4136001,2026-05-28 10:00:00,25.66,43.8,683.91,684.28,5.12,SE,80.2,18.5,0.0
863,4136001,2026-05-28 11:00:00,30.55,56.93,943.27,966.26,4.33,NW,41.3,0.0,0.0
864,4136001,2026-05-28 12:00:00,30.13,45.34,675.57,714.01,2.85,SE,53.2,39.8,0.0
865,4136001,2026-05-28 13:00:00,30.3,56.24,905.27,929.84,3.53,NE,70.7,3.5,0.0
866,4136001,2026-05-28 14:00:00,33.37,54.72,800.99,848.68,0.67,S,74.0,8.6,0.0
867,4136001,2026-05-28 15:00:00,31.69,45.08,499.25,531.13,4.38,SW,33.1,30.3,0.0
868,4136001,2026-05-28 16:00:00,32.73,46.97,520.9,551.55,2.7,NE,26.2,21.4,0.0
869,4136001,2026-05-28 17:00:00,30.73,36.82,262.22,267.65,1.98,NE,57.7,30.2,0.0
870,4136001,2026-05-28 18:00:00,28.62,32.51,172.89,182.01,2.57,N,47.7,22.9,0.0
871,4136001,2026-05-28 19:00:00,27.53,27.78,5.86,6.27,5.14,NW,34.2,27.4,0.0
872,4136001,2026-05-28 20:00:00,27.88,28.08,0.0,0.0,4.01,N,41.8,10.9,0.0
873,4136001,2026-05-28 21:00:00,23.51,23.05,0.0,0.0,4.09,NW,30.2,28.4,0.0
874,4136001,2026-05-28 22:00:00,23.05,20.9,0.0,0.0,2.52,SW,47.5,36.0,0.0
875,4136001,2026-05-28 23:00:00,19.83,20.83,0.0,0.0,6.02,W,54.4,52.1,0.0
876,4136001,2026-05-29 00:00:00,20.77,20.2,0.0,0.0,3.24,NE,64.1,24.0,0.0
877,4136001,2026-05-29 01:00:00,15.9,17.48,0.0,0.0,4.7,N,8.0,18.9,0.0
878,4136001,2026-05-29 02:00:00,16.46,16.09,0.0,0.0,5.09,NE,8.0,13.1,0.0
879,4136001,2026-05-29 03:00:00,13.91,14.24,0.0,0.0,4.86,NW,42.6,48.1,0.0
880,4136001,2026-05-29 04:00:00,14.47,13.84,0.0,0.0,3.13,S,26.2,33.9,0.0
881,4136001,2026-05-29 05:00:00,15.55,15.88,0.0,0.0,1.11,E,44.2,5.3,0.0
882,4136001,2026-05-29 06:00:00,16.04,16.61,0.0,0.0,2.9,SW,42.5,20.0,0.0
883,4136001,2026-05-29 07:00:00,20.17,25.35,236.99,240.54,5.07,W,48.3,0.0,0.0
884,4136001,2026-05-29 08:00:00,21.24,29.63,377.0,404.38,3.47,NE,15.4,18.0,0.0
885,4136001,2026-05-29 09:00:00,23.53,39.19,633.23,636.9,2.34,NE,45.3,6.3,0.0
886,4136001,2026-05-29 10:00:00,29.34,42.92,552.14,559.76,8.47,SE,52.6,24.1,0.0
887,4136001,2026-05-29 11:00:00,29.59,46.04,640.93,688.63,5.77,SE,55.2,36.1,0.0
888,4136001,2026-05-29 12:00:00,31.82,49.55,676.97,696.54,4.56,SE,48.8,34.1,0.0
889,4136001,2026-05-29 13:00:00,31.69,53.17,817.94,853.72,3.74,E,45.4,20.7,0.0
890,4136001,2026-05-29 14:00:00,34.84,53.52,723.73,731.26,2.65,E,36.2,30.1,0.0
891,4136001,2026-05-29 15:00:00,32.87,50.94,671.07,678.65,2.9,SW,51.1,16.5,0.0
892,4136001,2026-05-29 16:00:00,31.95,49.29,639.65,648.33,2.28,W,35.5,0.0,0.0
893,4136001,2026-05-29 17:00:00,30.96,40.18,306.33,319.77,2.9,SE,26.8,36.6,0.0
894,4136001,2026-05-29 18:00:00,30.45,34.5,175.82,176.7,5.26,SE,58.8,25.1,0.0
895,4136001,2026-05-29 19:00:00,27.15,27.32,0.0,0.0,1.68,NW,18.4,29.8,0.0
896,4136001,2026-05-29 20:00:00,25.28,25.93,0.0,0.0,4.12,NW,41.7,22.7,0.0
897,4136001,2026-05-29 21:00:00,22.48,23.02,0.0,0.0,4.67,SW,38.9,50.8,0.0
898,4136001,2026-05-29 22:00:00,22.13,23.3,0.0,0.0,3.27,N,78.1,16.5,0.0
899,4136001,2026-05-29 23:00:00,18.37,18.79,0.0,0.0,1.41,S,53.4,32.4,0.0
900,4136001,2026-05-30 00:00:00,17.03,16.07,0.0,0.0,1.65,NE,43.2,18.6,0.0
901,4136001,2026-05-30 01:00:00,18.22,17.5,0.0,0.0,1.53,W,46.3,32.6,0.0
902,4136001,2026-05-30 02:00:00,15.97,16.39,0.0,0.0,4.19,SW,78.5,40.9,0.0
903,4136001,2026-05-30 03:00:00,15.81,14.35,0.0,0.0,1.57,E,34.4,39.1,0.0
904,4136001,2026-05-30 04:00:00,16.69,15.74,0.0,0.0,5.2,SW,45.8,13.9,0.0
905,4136001,2026-05-30 05:00:00,15.73,17.27,0.0,0.0,4.88,SE,77.0,31.8,0.0
906,4136001,2026-05-30 06:00:00,16.61,16.88,0.0,0.0,2.81,SE,45.9,22.0,0.0
907,4136001,2026-05-30 07:00:00,18.83,24.1,207.23,207.56,2.5,SE,50.8,0.0,0.0
908,4136001,2026-05-30 08:00:00,21.33,31.04,406.23,417.03,3.23,NW,48.2,7.8,0.0
909,4136001,2026-05-30 09:00:00,23.8,35.85,499.8,521.09,0.0,SW,24.7,31.2,0.0
910,4136001,2026-05-30 10:00:00,27.14,44.51,685.44,723.73,5.03,S,46.2,33.7,0.0
911,4136001,2026-05-30 11:00:00,28.31,50.99,820.87,843.97,1.56,N,36.3,8.5,0.0
912,4136001,2026-05-30 12:00:00,30.43,54.18,892.3,900.22,5.26,NE,38.7,13.1,0.0
913,4136001,2026-05-30 13:00:00,31.67,48.04,711.48,718.84,3.52,NE,26.4,30.9,0.0
914,4136001,2026-05-30 14:00:00,32.02,55.87,933.03,937.11,5.18,SW,44.3,1.5,0.0
915,4136001,2026-05-30 15:00:00,34.62,53.64,706.8,758.79,4.17,E,20.2,9.5,0.0
916,4136001,2026-05-30 16:00:00,30.45,45.34,624.7,639.48,3.09,NW,30.7,4.3,0.0
917,4136001,2026-05-30 17:00:00,31.6,44.21,458.19,460.96,0.96,S,43.4,0.0,0.0
918,4136001,2026-05-30 18:00:00,28.75,32.39,139.23,141.02,4.65,NW,31.2,43.8,0.0
919,4136001,2026-05-30 19:00:00,26.72,26.29,18.57,19.12,2.76,NE,11.0,34.9,0.0
920,4136001,2026-05-30 20:00:00,27.3,26.39,0.0,0.0,4.68,S,13.5,0.0,0.0
921,4136001,2026-05-30 21:00:00,23.1,22.8,0.0,0.0,3.54,W,42.3,25.2,0.0
922,4136001,2026-05-30 22:00:00,19.94,20.43,0.0,0.0,2.93,NW,63.9,6.1,0.0
923,4136001,2026-05-30 23:00:00,21.23,21.99,0.0,0.0,0.0,NW,64.4,14.9,0.0
924,4136001,2026-05-31 00:00:00,16.6,16.18,0.0,0.0,1.42,SE,43.0,49.0,0.0
925,4136001,2026-05-31 01:00:00,17.7,18.84,0.0,0.0,0.0,SE,25.1,9.7,0.0
926,4136001,2026-05-31 02:00:00,15.71,17.18,0.0,0.0,2.17,E,44.1,45.7,0.0
927,4136001,2026-05-31 03:00:00,16.26,15.46,0.0,0.0,0.65,SE,53.0,25.3,0.0
928,4136001,2026-05-31 04:00:00,16.25,16.45,0.0,0.0,2.19,NE,33.6,18.1,0.0
929,4136001,2026-05-31 05:00:00,14.98,15.16,0.0,0.0,2.28,SW,62.3,14.8,0.0
930,4136001,2026-05-31 06:00:00,17.17,17.5,0.0,0.0,4.74,S,41.2,0.0,0.0
931,4136001,2026-05-31 07:00:00,17.99,22.19,232.95,245.43,5.61,SW,40.1,3.0,0.0
932,4136001,2026-05-31 08:00:00,19.06,28.15,370.83,371.77,2.22,W,49.1,18.3,0.0
933,4136001,2026-05-31 09:00:00,23.1,33.48,428.91,432.73,1.26,NW,50.4,34.8,0.0
934,4136001,2026-05-31 10:00:00,26.12,44.76,700.0,725.93,0.0,S,51.8,18.7,0.0
935,4136001,2026-05-31 11:00:00,30.29,51.56,835.87,838.9,4.15,SE,75.9,8.0,0.0
936,4136001,2026-05-31 12:00:00,30.87,48.28,652.23,696.93,3.72,SE,21.6,35.0,0.0
937,4136001,2026-05-31 13:00:00,31.31,51.77,809.28,830.93,5.75,S,50.4,16.6,0.0
938,4136001,2026-05-31 14:00:00,33.52,51.92,702.85,728.59,4.4,SW,47.9,23.9,0.0
939,4136001,2026-05-31 15:00:00,33.47,51.11,662.74,705.78,1.91,S,38.6,15.8,0.0
940,4136001,2026-05-31 16:00:00,34.21,47.63,494.58,508.35,4.23,W,35.0,28.6,0.0
941,4136001,2026-05-31 17:00:00,31.67,39.62,306.55,324.39,3.17,SE,64.5,39.2,0.0
942,4136001,2026-05-31 18:00:00,29.81,34.56,155.0,160.3,1.3,N,80.6,35.1,0.0
943,4136001,2026-05-31 19:00:00,28.0,27.99,1.42,1.45,3.18,NW,25.5,10.8,0.0
944,4136001,2026-05-31 20:00:00,24.55,25.4,0.0,0.0,2.33,W,58.4,19.7,0.0
945,4136001,2026-05-31 21:00:00,26.22,26.2,0.0,0.0,2.55,NW,66.2,8.8,0.0
946,4136001,2026-05-31 22:00:00,23.26,24.09,0.0,0.0,5.4,E,58.5,21.6,0.0
947,4136001,2026-05-31 23:00:00,19.9,19.06,0.0,0.0,3.69,E,14.6,37.9,0.0
948,4136001,2026-06-01 00:00:00,15.42,15.04,0.0,0.0,4.74,SW,44.2,12.0,0.0
949,4136001,2026-06-01 01:00:00,15.71,15.95,0.0,0.0,4.58,E,21.0,30.7,0.0
950,4136001,2026-06-01 02:00:00,12.66,14.04,0.0,0.0,0.19,N,8.0,4.6,0.0
951,4136001,2026-06-01 03:00:00,14.92,15.55,0.0,0.0,1.43,NW,37.6,5.8,0.0
952,4136001,2026-06-01 04:00:00,16.39,15.77,0.0,0.0,2.33,E,64.3,34.5,0.0
953,4136001,2026-06-01 05:00:00,17.32,19.46,0.0,0.0,5.17,SW,63.6,5.7,0.0
954,4136001,2026-06-01 06:00:00,21.5,20.22,0.0,0.0,2.2,NE,37.7,18.0,0.0
955,4136001,2026-06-01 07:00:00,19.36,21.17,141.61,147.75,0.77,N,49.4,46.5,0.0
956,4136001,2026-06-01 08:00:00,21.11,31.85,456.9,482.79,4.51,NW,62.1,0.0,0.0
957,4136001,2026-06-01 09:00:00,24.78,35.3,424.25,455.16,0.0,W,39.6,35.7,0.0
958,4136001,2026-06-01 10:00:00,25.65,41.78,655.0,673.81,4.85,SW,71.6,14.5,0.0
959,4136001,2026-06-01 11:00:00,30.07,54.64,902.1,938.84,0.97,SW,21.5,3.1,0.0
960,4136001,2026-06-01 12:00:00,32.31,56.33,932.29,936.09,4.24,SE,25.5,3.9,0.0
961,4136001,2026-06-01 13:00:00,30.63,50.62,710.69,721.71,4.93,NE,37.1,27.1,0.0
962,4136001,2026-06-01 14:00:00,30.24,47.46,645.64,677.81,2.84,SW,60.4,35.4,0.0
963,4136001,2026-06-01 15:00:00,32.17,45.83,518.16,542.92,3.18,NW,50.6,33.6,0.0
964,4136001,2026-06-01 16:00:00,30.37,46.83,628.07,631.01,2.27,E,53.6,12.8,0.0
965,4136001,2026-06-01 17:00:00,30.06,38.52,315.86,322.41,5.17,NE,35.3,32.0,0.0
966,4136001,2026-06-01 18:00:00,33.43,36.85,173.27,182.1,3.75,W,49.8,20.9,0.0
967,4136001,2026-06-01 19:00:00,27.16,29.31,0.0,0.0,4.16,SE,39.0,7.8,0.0
968,4136001,2026-06-01 20:00:00,26.14,25.73,0.0,0.0,1.29,NW,34.6,0.0,0.0
969,4136001,2026-06-01 21:00:00,22.96,23.52,0.0,0.0,2.97,SW,20.2,32.6,0.0
970,4136001,2026-06-01 22:00:00,22.14,22.26,0.0,0.0,3.95,NW,28.2,14.0,0.0
971,4136001,2026-06-01 23:00:00,18.74,15.99,0.0,0.0,1.54,NE,53.4,16.7,0.0
972,4136001,2026-06-02 00:00:00,17.82,19.41,0.0,0.0,3.19,N,57.1,33.0,0.0
973,4136001,2026-06-02 01:00:00,15.69,17.76,0.0,0.0,3.65,W,54.9,9.5,0.0
974,4136001,2026-06-02 02:00:00,16.81,17.09,0.0,0.0,3.22,S,8.0,17.3,0.0
975,4136001,2026-06-02 03:00:00,16.1,17.1,0.0,0.0,3.83,SE,18.0,26.4,0.0
976,4136001,2026-06-02 04:00:00,17.85,16.16,0.0,0.0,2.01,NW,48.1,35.7,0.0
977,4136001,2026-06-02 05:00:00,17.44,16.34,0.0,0.0,1.56,S,38.5,0.0,0.0
978,4136001,2026-06-02 06:00:00,16.69,17.57,0.0,0.0,4.9,NW,41.5,15.8,0.0
979,4136001,2026-06-02 07:00:00,20.35,24.52,176.01,183.52,1.9,N,58.7,22.9,0.0
980,4136001,2026-06-02 08:00:00,20.29,25.98,275.69,280.34,0.98,SE,20.1,48.3,0.0
981,4136001,2026-06-02 09:00:00,23.54,33.25,396.54,411.22,2.02,N,21.2,44.1,0.0
982,4136001,2026-06-02 10:00:00,27.34,49.57,813.05,847.46,2.01,E,58.3,3.9,0.0
983,4136001,2026-06-02 11:00:00,25.46,41.04,576.32,577.52,2.94,E,14.6,30.3,0.0
984,4136001,2026-06-02 12:00:00,31.06,51.0,679.6,686.49,4.98,S,30.1,21.6,0.0
985,4136001,2026-06-02 13:00:00,31.81,49.34,704.23,744.26,5.98,SE,35.3,17.3,0.0
986,4136001,2026-06-02 14:00:00,31.81,52.62,821.25,880.56,4.15,SE,58.8,13.0,0.0
987,4136001,2026-06-02 15:00:00,33.24,49.14,616.91,632.88,4.16,SW,45.8,23.6,0.0
988,4136001,2026-06-02 16:00:00,32.67,47.67,564.93,602.28,0.53,E,42.5,19.8,0.0
989,4136001,2026-06-02 17:00:00,29.16,37.33,373.29,399.31,1.45,SW,70.7,13.6,0.0
990,4136001,2026-06-02 18:00:00,32.27,37.07,181.33,191.08,2.77,SE,56.9,29.6,0.0
991,4136001,2026-06-02 19:00:00,27.77,29.07,20.76,21.65,1.49,NE,48.8,27.4,0.0
992,4136001,2026-06-02 20:00:00,26.5,26.43,0.0,0.0,3.06,S,38.4,21.6,0.0
993,4136001,2026-06-02 21:00:00,27.19,25.78,0.0,0.0,2.39,SW,81.7,0.0,0.0
994,4136001,2026-06-02 22:00:00,22.07,23.31,0.0,0.0,2.48,NW,48.5,0.0,0.0
995,4136001,2026-06-02 23:00:00,18.55,18.36,0.0,0.0,3.85,E,14.5,34.2,0.0
996,4136001,2026-06-03 00:00:00,19.02,19.61,0.0,0.0,5.7,NW,31.1,34.7,0.0
997,4136001,2026-06-03 01:00:00,17.1,16.61,0.0,0.0,4.18,NE,62.0,24.7,0.0
998,4136001,2026-06-03 02:00:00,15.94,16.24,0.0,0.0,3.53,E,60.2,29.0,0.0
999,4136001,2026-06-03 03:00:00,13.34,13.62,0.0,0.0,2.44,W,47.3,8.0,0.0
1000,4136001,2026-06-03 04:00:00,15.74,12.85,0.0,0.0,4.96,E,63.1,44.6,0.0
1001,4136001,2026-06-03 05:00:00,16.46,17.02,0.0,0.0,3.39,N,33.6,49.3,0.0
1002,4136001,2026-06-03 06:00:00,17.15,16.19,0.0,0.0,4.07,SW,50.9,32.2,0.0
1003,4136001,2026-06-03 07:00:00,20.26,26.59,190.31,201.45,4.33,E,20.1,16.2,0.0
1004,4136001,2026-06-03 08:00:00,23.37,34.56,406.74,431.07,2.03,NW,27.2,19.7,0.0
1005,4136001,2026-06-03 09:00:00,23.92,38.98,539.37,546.61,3.93,SW,37.8,25.6,0.0
1006,4136001,2026-06-03 10:00:00,27.16,46.39,735.92,776.43,2.18,NE,41.2,8.4,0.0
1007,4136001,2026-06-03 11:00:00,30.0,43.79,536.61,546.02,5.34,SE,44.1,34.5,0.0
1008,4136001,2026-06-03 12:00:00,29.37,50.45,814.99,835.61,2.37,SW,30.0,19.3,0.0
1009,4136001,2026-06-03 13:00:00,30.46,49.83,796.96,824.29,3.6,W,61.6,17.2,0.0
1010,4136001,2026-06-03 14:00:00,34.2,57.9,860.75,915.93,2.1,NW,30.3,4.7,0.0
1011,4136001,2026-06-03 15:00:00,33.77,46.66,470.83,502.02,4.28,SE,53.2,50.4,0.0
1012,4136001,2026-06-03 16:00:00,33.87,46.61,539.5,561.54,3.14,NE,40.6,22.2,0.0
1013,4136001,2026-06-03 17:00:00,31.58,37.89,270.92,275.24,3.76,W,26.7,41.6,0.0
1014,4136001,2026-06-03 18:00:00,30.13,35.64,234.15,243.23,1.35,N,57.7,17.8,0.0
1015,4136001,2026-06-03 19:00:00,27.14,25.78,0.0,0.0,2.1,E,32.0,37.7,0.0
1016,4136001,2026-06-03 20:00:00,24.84,24.16,0.0,0.0,2.89,SW,78.1,20.5,0.0
1017,4136001,2026-06-03 21:00:00,24.5,25.05,0.0,0.0,1.26,S,76.6,33.7,0.0
1018,4136001,2026-06-03 22:00:00,22.39,24.1,0.0,0.0,2.31,S,64.9,11.1,0.0
1019,4136001,2026-06-03 23:00:00,17.95,16.92,0.0,0.0,3.79,SW,14.4,13.9,0.0
1020,4136001,2026-06-04 00:00:00,17.21,16.09,0.0,0.0,1.73,NW,67.8,7.9,0.0
1021,4136001,2026-06-04 01:00:00,16.92,15.91,0.0,0.0,3.85,N,25.2,9.7,0.0
1022,4136001,2026-06-04 02:00:00,13.8,13.18,0.0,0.0,6.04,N,61.3,29.9,0.0
1023,4136001,2026-06-04 03:00:00,13.37,12.7,0.0,0.0,3.92,W,43.2,36.0,0.0
1024,4136001,2026-06-04 04:00:00,14.95,14.53,0.0,0.0,3.86,W,48.6,2.6,0.0
1025,4136001,2026-06-04 05:00:00,16.68,18.16,0.0,0.0,2.54,S,49.0,23.7,0.0
1026,4136001,2026-06-04 06:00:00,16.83,16.67,0.0,0.0,5.3,N,41.4,39.0,0.0
1027,4136001,2026-06-04 07:00:00,19.73,24.74,182.12,194.41,3.6,N,44.2,21.0,0.0
1028,4136001,2026-06-04 08:00:00,20.26,29.82,380.91,393.6,3.97,S,53.3,38.0,0.0
1029,4136001,2026-06-04 09:00:00,23.63,38.63,615.1,616.04,4.34,SE,52.3,11.7,0.0
1030,4136001,2026-06-04 10:00:00,27.2,47.82,760.9,804.04,4.42,W,33.3,10.1,0.0
1031,4136001,2026-06-04 11:00:00,28.0,51.75,906.52,972.83,1.8,W,43.7,3.5,0.0
1032,4136001,2026-06-04 12:00:00,29.65,46.64,631.67,660.44,0.96,W,54.3,29.2,0.0
1033,4136001,2026-06-04 13:00:00,31.8,47.89,668.58,689.65,4.68,NW,30.5,28.4,0.0
1034,4136001,2026-06-04 14:00:00,35.11,49.41,529.51,547.11,2.97,S,11.6,44.3,0.0
1035,4136001,2026-06-04 15:00:00,32.74,51.6,716.5,727.79,4.58,W,23.6,27.2,0.0
1036,4136001,2026-06-04 16:00:00,32.59,51.0,663.19,663.58,0.71,N,72.1,9.1,0.0
1037,4136001,2026-06-04 17:00:00,31.09,38.27,346.36,364.69,0.63,S,50.2,17.2,0.0
