reading_id,inverter_id,plant_id,timestamp,dc_power,ac_power,expected_ac_power,performance_ratio,dc_voltage,ac_frequency_hz,inverter_temp,daily_yield,total_yield,status_flag
14018,INV_4137001_02,4137001,2026-06-16 18:00:00,513.87,505.48,521.2,0.97,611.1,49.966,33.5,15955.77,2181065.5,normal
14019,INV_4137001_02,4137001,2026-06-16 19:00:00,0.0,0.0,0.0,,0.0,49.999,30.7,15955.77,2181065.5,normal
14020,INV_4137001_02,4137001,2026-06-16 20:00:00,0.0,0.0,0.0,,0.0,50.022,28.3,15955.77,2181065.5,normal
14021,INV_4137001_02,4137001,2026-06-16 21:00:00,0.0,0.0,0.0,,0.0,49.966,31.6,15955.77,2181065.5,normal
14022,INV_4137001_02,4137001,2026-06-16 22:00:00,0.0,0.0,0.0,,0.0,49.965,29.0,15955.77,2181065.5,normal
14023,INV_4137001_02,4137001,2026-06-16 23:00:00,0.0,0.0,0.0,,0.0,50.006,30.7,15955.77,2181065.5,normal
14024,INV_4137001_02,4137001,2026-06-17 00:00:00,0.0,0.0,0.0,,0.0,50.013,26.2,0.0,2181065.5,normal
14025,INV_4137001_02,4137001,2026-06-17 01:00:00,0.0,0.0,0.0,,0.0,50.002,29.6,0.0,2181065.5,normal
14026,INV_4137001_02,4137001,2026-06-17 02:00:00,0.0,0.0,0.0,,0.0,50.022,28.9,0.0,2181065.5,normal
14027,INV_4137001_02,4137001,2026-06-17 03:00:00,0.0,0.0,0.0,,0.0,50.049,28.4,0.0,2181065.5,normal
14028,INV_4137001_02,4137001,2026-06-17 04:00:00,0.0,0.0,0.0,,0.0,49.97,30.6,0.0,2181065.5,normal
14029,INV_4137001_02,4137001,2026-06-17 05:00:00,0.0,0.0,0.0,,0.0,49.977,30.6,0.0,2181065.5,normal
14030,INV_4137001_02,4137001,2026-06-17 06:00:00,0.0,0.0,0.0,,0.0,50.015,31.0,0.0,2181065.5,normal
14031,INV_4137001_02,4137001,2026-06-17 07:00:00,303.02,298.04,319.2,0.934,662.5,50.059,33.8,298.04,2181363.5,normal
14032,INV_4137001_02,4137001,2026-06-17 08:00:00,681.67,665.85,711.1,0.936,707.0,49.986,38.2,963.88,2182029.4,normal
14033,INV_4137001_02,4137001,2026-06-17 09:00:00,845.41,825.77,887.08,0.931,605.1,50.03,37.0,1789.66,2182855.2,normal
14034,INV_4137001_02,4137001,2026-06-17 10:00:00,1903.4,1865.8,1978.95,0.943,777.5,50.019,46.4,3655.46,2184721.0,normal
14035,INV_4137001_02,4137001,2026-06-17 11:00:00,2244.25,2192.76,2296.7,0.955,710.0,49.983,49.1,5848.21,2186913.7,normal
14036,INV_4137001_02,4137001,2026-06-17 12:00:00,2009.23,1959.05,2018.42,0.971,657.6,49.975,49.7,7807.26,2188872.8,normal
14037,INV_4137001_02,4137001,2026-06-17 13:00:00,2228.84,2195.15,2272.58,0.966,662.4,50.005,48.1,10002.41,2191067.9,normal
14038,INV_4137001_02,4137001,2026-06-17 14:00:00,1323.28,1298.77,1363.08,0.953,606.3,49.983,42.6,11301.18,2192366.7,normal
14039,INV_4137001_02,4137001,2026-06-17 15:00:00,1793.94,1750.03,1894.62,0.924,728.8,50.063,43.4,13051.2,2194116.7,normal
14040,INV_4137001_02,4137001,2026-06-17 16:00:00,1045.8,1025.08,1063.4,0.964,640.6,49.953,37.6,14076.28,2195141.8,normal
14041,INV_4137001_02,4137001,2026-06-17 17:00:00,1064.44,1047.71,1079.53,0.971,654.5,49.994,40.8,15124.0,2196189.5,normal
14042,INV_4137001_02,4137001,2026-06-17 18:00:00,332.13,325.44,346.86,0.938,788.1,50.009,33.0,15449.44,2196514.9,normal
14043,INV_4137001_02,4137001,2026-06-17 19:00:00,0.0,0.0,0.0,,0.0,50.029,27.8,15449.44,2196514.9,normal
14044,INV_4137001_02,4137001,2026-06-17 20:00:00,0.0,0.0,0.0,,0.0,49.957,31.2,15449.44,2196514.9,normal
14045,INV_4137001_02,4137001,2026-06-17 21:00:00,0.0,0.0,0.0,,0.0,50.033,30.9,15449.44,2196514.9,normal
14046,INV_4137001_02,4137001,2026-06-17 22:00:00,0.0,0.0,0.0,,0.0,49.985,31.7,15449.44,2196514.9,normal
14047,INV_4137001_02,4137001,2026-06-17 23:00:00,0.0,0.0,0.0,,0.0,49.933,29.7,15449.44,2196514.9,normal
14048,INV_4137001_02,4137001,2026-06-18 00:00:00,0.0,0.0,0.0,,0.0,49.992,28.1,0.0,2196514.9,normal
14049,INV_4137001_02,4137001,2026-06-18 01:00:00,0.0,0.0,0.0,,0.0,50.019,32.1,0.0,2196514.9,normal
14050,INV_4137001_02,4137001,2026-06-18 02:00:00,0.0,0.0,0.0,,0.0,50.022,27.4,0.0,2196514.9,normal
14051,INV_4137001_02,4137001,2026-06-18 03:00:00,0.0,0.0,0.0,,0.0,49.94,27.7,0.0,2196514.9,normal
14052,INV_4137001_02,4137001,2026-06-18 04:00:00,0.0,0.0,0.0,,0.0,49.95,30.3,0.0,2196514.9,normal
14053,INV_4137001_02,4137001,2026-06-18 05:00:00,0.0,0.0,0.0,,0.0,49.993,29.7,0.0,2196514.9,normal
14054,INV_4137001_02,4137001,2026-06-18 06:00:00,0.0,0.0,0.0,,0.0,49.975,27.4,0.0,2196514.9,normal
14055,INV_4137001_02,4137001,2026-06-18 07:00:00,341.41,334.78,348.96,0.959,804.5,50.028,34.9,334.78,2196849.7,normal
14056,INV_4137001_02,4137001,2026-06-18 08:00:00,721.02,706.08,751.44,0.94,663.2,49.996,40.0,1040.87,2197555.8,normal
14057,INV_4137001_02,4137001,2026-06-18 09:00:00,1341.53,1319.22,1367.93,0.964,755.4,50.019,42.6,2360.08,2198875.0,normal
14058,INV_4137001_02,4137001,2026-06-18 10:00:00,1423.43,1393.69,1488.07,0.937,738.5,50.029,43.7,3753.78,2200268.7,normal
14059,INV_4137001_02,4137001,2026-06-18 11:00:00,1308.67,1285.84,1369.17,0.939,738.1,50.018,40.0,5039.62,2201554.6,normal
14060,INV_4137001_02,4137001,2026-06-18 12:00:00,2194.18,2145.46,2273.42,0.944,683.0,49.975,47.9,7185.08,2203700.0,normal
14061,INV_4137001_02,4137001,2026-06-18 13:00:00,1765.94,1729.66,1808.82,0.956,801.5,50.078,47.1,8914.74,2205429.7,normal
14062,INV_4137001_02,4137001,2026-06-18 14:00:00,1800.8,1767.02,1833.26,0.964,690.5,50.039,45.4,10681.76,2207196.7,normal
14063,INV_4137001_02,4137001,2026-06-18 15:00:00,1713.21,1684.58,1747.26,0.964,617.0,49.956,43.8,12366.33,2208881.3,normal
14064,INV_4137001_02,4137001,2026-06-18 16:00:00,1459.07,1434.37,1495.19,0.959,602.8,50.004,41.4,13800.71,2210315.6,normal
14065,INV_4137001_02,4137001,2026-06-18 17:00:00,903.86,885.05,906.83,0.976,598.4,50.035,37.8,14685.75,2211200.7,normal
14066,INV_4137001_02,4137001,2026-06-18 18:00:00,505.37,494.5,530.24,0.933,705.7,50.016,35.0,15180.25,2211695.2,normal
14067,INV_4137001_02,4137001,2026-06-18 19:00:00,0.0,0.0,0.0,,0.0,50.01,28.6,15180.25,2211695.2,normal
14068,INV_4137001_02,4137001,2026-06-18 20:00:00,0.0,0.0,0.0,,0.0,49.963,33.9,15180.25,2211695.2,normal
14069,INV_4137001_02,4137001,2026-06-18 21:00:00,0.0,0.0,0.0,,0.0,50.014,32.1,15180.25,2211695.2,normal
14070,INV_4137001_02,4137001,2026-06-18 22:00:00,0.0,0.0,0.0,,0.0,49.9,30.0,15180.25,2211695.2,normal
14071,INV_4137001_02,4137001,2026-06-18 23:00:00,0.0,0.0,0.0,,0.0,49.998,27.3,15180.25,2211695.2,normal
14072,INV_4137001_02,4137001,2026-06-19 00:00:00,0.0,0.0,0.0,,0.0,49.952,29.7,0.0,2211695.2,normal
14073,INV_4137001_02,4137001,2026-06-19 01:00:00,0.0,0.0,0.0,,0.0,49.901,31.0,0.0,2211695.2,normal
14074,INV_4137001_02,4137001,2026-06-19 02:00:00,0.0,0.0,0.0,,0.0,50.008,30.3,0.0,2211695.2,normal
14075,INV_4137001_02,4137001,2026-06-19 03:00:00,0.0,0.0,0.0,,0.0,50.044,29.4,0.0,2211695.2,normal
14076,INV_4137001_02,4137001,2026-06-19 04:00:00,0.0,0.0,0.0,,0.0,49.983,28.0,0.0,2211695.2,normal
14077,INV_4137001_02,4137001,2026-06-19 05:00:00,0.0,0.0,0.0,,0.0,50.028,33.2,0.0,2211695.2,normal
14078,INV_4137001_02,4137001,2026-06-19 06:00:00,0.0,0.0,0.0,,0.0,49.991,29.0,0.0,2211695.2,normal
14079,INV_4137001_02,4137001,2026-06-19 07:00:00,457.23,450.24,462.97,0.973,633.7,50.014,32.7,450.24,2212145.4,normal
14080,INV_4137001_02,4137001,2026-06-19 08:00:00,1071.11,1050.74,1092.87,0.961,714.3,50.036,37.6,1500.98,2213196.2,normal
14081,INV_4137001_02,4137001,2026-06-19 09:00:00,1135.79,1110.9,1179.59,0.942,771.1,49.93,39.1,2611.89,2214307.1,normal
14082,INV_4137001_02,4137001,2026-06-19 10:00:00,1206.8,1178.89,1254.7,0.94,620.9,50.036,39.8,3790.78,2215486.0,normal
14083,INV_4137001_03,4137001,2026-05-23 00:00:00,0.0,0.0,0.0,,0.0,49.997,30.1,0.0,1844195.1,normal
14084,INV_4137001_03,4137001,2026-05-23 01:00:00,0.0,0.0,0.0,,0.0,50.007,33.3,0.0,1844195.1,normal
14085,INV_4137001_03,4137001,2026-05-23 02:00:00,0.0,0.0,0.0,,0.0,50.003,30.0,0.0,1844195.1,normal
14086,INV_4137001_03,4137001,2026-05-23 03:00:00,0.0,0.0,0.0,,0.0,50.002,33.5,0.0,1844195.1,normal
14087,INV_4137001_03,4137001,2026-05-23 04:00:00,0.0,0.0,0.0,,0.0,50.007,30.3,0.0,1844195.1,normal
14088,INV_4137001_03,4137001,2026-05-23 05:00:00,0.0,0.0,0.0,,0.0,50.042,30.5,0.0,1844195.1,normal
14089,INV_4137001_03,4137001,2026-05-23 06:00:00,0.0,0.0,0.0,,0.0,49.924,28.4,0.0,1844195.1,normal
14090,INV_4137001_03,4137001,2026-05-23 07:00:00,314.75,309.61,319.58,0.969,673.8,50.021,32.8,309.61,1844504.7,normal
14091,INV_4137001_03,4137001,2026-05-23 08:00:00,838.99,823.03,851.11,0.967,755.1,49.996,37.5,1132.64,1845327.7,normal
14092,INV_4137001_03,4137001,2026-05-23 09:00:00,951.29,936.31,978.12,0.957,675.1,49.995,37.7,2068.95,1846264.0,normal
14093,INV_4137001_03,4137001,2026-05-23 10:00:00,1395.13,1365.02,1442.82,0.946,742.5,50.016,41.2,3433.97,1847629.1,normal
14094,INV_4137001_03,4137001,2026-05-23 11:00:00,1848.22,1820.49,1896.98,0.96,707.2,49.99,44.2,5254.46,1849449.6,normal
14095,INV_4137001_03,4137001,2026-05-23 12:00:00,1449.24,1423.55,1528.64,0.931,627.6,49.992,42.4,6678.01,1850873.1,normal
14096,INV_4137001_03,4137001,2026-05-23 13:00:00,1540.34,1508.27,1597.86,0.944,752.9,50.05,44.8,8186.28,1852381.4,normal
14097,INV_4137001_03,4137001,2026-05-23 14:00:00,1768.24,1741.02,1779.15,0.979,798.1,50.016,45.6,9927.3,1854122.4,normal
14098,INV_4137001_03,4137001,2026-05-23 15:00:00,1750.28,1709.19,1815.1,0.942,661.4,49.977,43.1,11636.49,1855831.6,normal
14099,INV_4137001_03,4137001,2026-05-23 16:00:00,1447.23,1419.71,1499.7,0.947,734.0,50.12,44.0,13056.2,1857251.3,normal
14100,INV_4137001_03,4137001,2026-05-23 17:00:00,1064.99,1042.24,1116.55,0.933,666.0,50.028,37.1,14098.44,1858293.5,normal
14101,INV_4137001_03,4137001,2026-05-23 18:00:00,400.13,393.2,411.22,0.956,609.7,50.04,36.3,14491.64,1858686.7,normal
14102,INV_4137001_03,4137001,2026-05-23 19:00:00,33.01,32.51,33.21,0.979,751.7,49.981,29.5,14524.15,1858719.2,normal
14103,INV_4137001_03,4137001,2026-05-23 20:00:00,0.0,0.0,0.0,,0.0,49.965,27.6,14524.15,1858719.2,normal
14104,INV_4137001_03,4137001,2026-05-23 21:00:00,0.0,0.0,0.0,,0.0,49.914,30.9,14524.15,1858719.2,normal
14105,INV_4137001_03,4137001,2026-05-23 22:00:00,0.0,0.0,0.0,,0.0,49.946,30.1,14524.15,1858719.2,normal
14106,INV_4137001_03,4137001,2026-05-23 23:00:00,0.0,0.0,0.0,,0.0,49.896,31.8,14524.15,1858719.2,normal
14107,INV_4137001_03,4137001,2026-05-24 00:00:00,0.0,0.0,0.0,,0.0,49.968,29.8,0.0,1858719.2,normal
14108,INV_4137001_03,4137001,2026-05-24 01:00:00,0.0,0.0,0.0,,0.0,49.935,29.8,0.0,1858719.2,normal
14109,INV_4137001_03,4137001,2026-05-24 02:00:00,0.0,0.0,0.0,,0.0,49.924,28.2,0.0,1858719.2,normal
14110,INV_4137001_03,4137001,2026-05-24 03:00:00,0.0,0.0,0.0,,0.0,50.029,29.6,0.0,1858719.2,normal
14111,INV_4137001_03,4137001,2026-05-24 04:00:00,0.0,0.0,0.0,,0.0,49.983,30.9,0.0,1858719.2,normal
14112,INV_4137001_03,4137001,2026-05-24 05:00:00,0.0,0.0,0.0,,0.0,49.897,31.7,0.0,1858719.2,normal
14113,INV_4137001_03,4137001,2026-05-24 06:00:00,0.0,0.0,0.0,,0.0,49.982,31.6,0.0,1858719.2,normal
14114,INV_4137001_03,4137001,2026-05-24 07:00:00,351.4,343.25,358.73,0.957,692.7,50.013,31.5,343.25,1859062.5,normal
14115,INV_4137001_03,4137001,2026-05-24 08:00:00,654.72,643.44,673.6,0.955,697.9,49.944,35.0,986.69,1859705.9,normal
14116,INV_4137001_03,4137001,2026-05-24 09:00:00,1566.42,1530.95,1594.28,0.96,803.2,49.915,41.3,2517.63,1861236.9,normal
14117,INV_4137001_03,4137001,2026-05-24 10:00:00,1703.14,1673.04,1729.12,0.968,626.7,49.984,44.3,4190.67,1862909.9,normal
14118,INV_4137001_03,4137001,2026-05-24 11:00:00,1318.4,1286.04,1378.23,0.933,669.5,50.017,41.3,5476.71,1864195.9,normal
14119,INV_4137001_03,4137001,2026-05-24 12:00:00,2002.14,1955.1,2085.4,0.938,607.8,50.055,46.9,7431.81,1866151.1,normal
14120,INV_4137001_03,4137001,2026-05-24 13:00:00,1748.05,1704.73,1797.16,0.949,750.8,49.975,42.9,9136.54,1867855.8,normal
14121,INV_4137001_03,4137001,2026-05-24 14:00:00,1818.06,1777.26,1883.02,0.944,610.1,49.991,45.5,10913.8,1869633.0,normal
14122,INV_4137001_03,4137001,2026-05-24 15:00:00,1464.59,1430.83,1526.58,0.937,807.4,50.007,44.7,12344.63,1871063.9,normal
14123,INV_4137001_03,4137001,2026-05-24 16:00:00,1174.84,1149.5,1198.92,0.959,628.9,49.974,37.8,13494.13,1872213.4,normal
14124,INV_4137001_03,4137001,2026-05-24 17:00:00,720.72,704.92,730.27,0.965,681.4,50.004,36.1,14199.05,1872918.3,normal
14125,INV_4137001_03,4137001,2026-05-24 18:00:00,426.98,419.99,441.98,0.95,816.4,49.993,34.7,14619.04,1873338.3,normal
14126,INV_4137001_03,4137001,2026-05-24 19:00:00,0.0,0.0,0.0,,0.0,50.028,31.7,14619.04,1873338.3,normal
14127,INV_4137001_03,4137001,2026-05-24 20:00:00,0.0,0.0,0.0,,0.0,50.052,29.2,14619.04,1873338.3,normal
14128,INV_4137001_03,4137001,2026-05-24 21:00:00,0.0,0.0,0.0,,0.0,49.988,32.0,14619.04,1873338.3,normal
14129,INV_4137001_03,4137001,2026-05-24 22:00:00,0.0,0.0,0.0,,0.0,49.991,28.8,14619.04,1873338.3,normal
14130,INV_4137001_03,4137001,2026-05-24 23:00:00,0.0,0.0,0.0,,0.0,49.971,29.6,14619.04,1873338.3,normal
14131,INV_4137001_03,4137001,2026-05-25 00:00:00,0.0,0.0,0.0,,0.0,49.958,31.1,0.0,1873338.3,normal
14132,INV_4137001_03,4137001,2026-05-25 01:00:00,0.0,0.0,0.0,,0.0,49.993,30.0,0.0,1873338.3,normal
14133,INV_4137001_03,4137001,2026-05-25 02:00:00,0.0,0.0,0.0,,0.0,50.018,26.8,0.0,1873338.3,normal
14134,INV_4137001_03,4137001,2026-05-25 03:00:00,0.0,0.0,0.0,,0.0,49.976,29.4,0.0,1873338.3,normal
14135,INV_4137001_03,4137001,2026-05-25 04:00:00,0.0,0.0,0.0,,0.0,50.038,28.0,0.0,1873338.3,normal
14136,INV_4137001_03,4137001,2026-05-25 05:00:00,0.0,0.0,0.0,,0.0,50.069,33.4,0.0,1873338.3,normal
14137,INV_4137001_03,4137001,2026-05-25 06:00:00,0.0,0.0,0.0,,0.0,50.061,29.8,0.0,1873338.3,normal
14138,INV_4137001_03,4137001,2026-05-25 07:00:00,313.64,307.65,317.94,0.968,687.4,50.076,33.1,307.65,1873645.9,normal
14139,INV_4137001_03,4137001,2026-05-25 08:00:00,738.45,724.72,764.57,0.948,599.5,50.0,36.3,1032.37,1874370.7,normal
14140,INV_4137001_03,4137001,2026-05-25 09:00:00,1532.32,1505.58,1545.72,0.974,643.0,49.98,42.9,2537.95,1875876.2,normal
14141,INV_4137001_03,4137001,2026-05-25 10:00:00,1842.75,1803.23,1871.59,0.963,680.2,49.978,45.8,4341.18,1877679.5,normal
14142,INV_4137001_03,4137001,2026-05-25 11:00:00,1615.74,1581.9,1648.49,0.96,799.3,50.042,45.8,5923.08,1879261.4,normal
14143,INV_4137001_03,4137001,2026-05-25 12:00:00,1328.57,1296.7,1387.05,0.935,669.0,49.989,43.4,7219.77,1880558.1,normal
14144,INV_4137001_03,4137001,2026-05-25 13:00:00,1819.98,1774.78,1843.09,0.963,814.4,49.953,43.3,8994.56,1882332.8,normal
14145,INV_4137001_03,4137001,2026-05-25 14:00:00,2165.12,2130.16,2203.21,0.967,743.6,50.037,52.0,11124.72,1884463.0,normal
14146,INV_4137001_03,4137001,2026-05-25 15:00:00,1562.68,1533.02,1626.39,0.943,703.6,49.992,43.4,12657.74,1885996.0,normal
14147,INV_4137001_03,4137001,2026-05-25 16:00:00,1382.45,1357.35,1410.13,0.963,816.0,49.998,39.3,14015.09,1887353.4,normal
14148,INV_4137001_03,4137001,2026-05-25 17:00:00,640.86,626.47,666.76,0.94,675.5,50.038,35.7,14641.56,1887979.8,normal
14149,INV_4137001_03,4137001,2026-05-25 18:00:00,315.9,308.14,323.25,0.953,723.0,50.045,32.7,14949.7,1888288.0,normal
14150,INV_4137001_03,4137001,2026-05-25 19:00:00,0.0,0.0,0.0,,0.0,50.059,30.6,14949.7,1888288.0,normal
14151,INV_4137001_03,4137001,2026-05-25 20:00:00,0.0,0.0,0.0,,0.0,50.036,29.3,14949.7,1888288.0,normal
14152,INV_4137001_03,4137001,2026-05-25 21:00:00,0.0,0.0,0.0,,0.0,49.944,32.1,14949.7,1888288.0,normal
14153,INV_4137001_03,4137001,2026-05-25 22:00:00,0.0,0.0,0.0,,0.0,50.061,29.5,14949.7,1888288.0,normal
14154,INV_4137001_03,4137001,2026-05-25 23:00:00,0.0,0.0,0.0,,0.0,49.923,29.6,14949.7,1888288.0,normal
14155,INV_4137001_03,4137001,2026-05-26 00:00:00,0.0,0.0,0.0,,0.0,49.989,29.2,0.0,1888288.0,normal
14156,INV_4137001_03,4137001,2026-05-26 01:00:00,0.0,0.0,0.0,,0.0,50.011,29.4,0.0,1888288.0,normal
14157,INV_4137001_03,4137001,2026-05-26 02:00:00,0.0,0.0,0.0,,0.0,49.967,29.0,0.0,1888288.0,normal
14158,INV_4137001_03,4137001,2026-05-26 03:00:00,0.0,0.0,0.0,,0.0,49.993,29.9,0.0,1888288.0,normal
14159,INV_4137001_03,4137001,2026-05-26 04:00:00,0.0,0.0,0.0,,0.0,49.97,29.6,0.0,1888288.0,normal
14160,INV_4137001_03,4137001,2026-05-26 05:00:00,0.0,0.0,0.0,,0.0,50.073,29.8,0.0,1888288.0,normal
14161,INV_4137001_03,4137001,2026-05-26 06:00:00,0.0,0.0,0.0,,0.0,50.024,30.9,0.0,1888288.0,normal
14162,INV_4137001_03,4137001,2026-05-26 07:00:00,355.31,348.12,372.27,0.935,697.1,49.925,32.5,348.12,1888636.1,normal
14163,INV_4137001_03,4137001,2026-05-26 08:00:00,759.21,744.55,765.44,0.973,651.7,50.019,39.4,1092.66,1889380.6,normal
14164,INV_4137001_03,4137001,2026-05-26 09:00:00,1314.11,1290.13,1336.41,0.965,691.1,49.987,40.0,2382.79,1890670.8,normal
14165,INV_4137001_03,4137001,2026-05-26 10:00:00,1366.14,1335.23,1384.65,0.964,649.5,49.997,42.9,3718.02,1892006.0,normal
14166,INV_4137001_03,4137001,2026-05-26 11:00:00,1573.1,1536.3,1600.85,0.96,807.5,50.016,41.2,5254.32,1893542.3,normal
14167,INV_4137001_03,4137001,2026-05-26 12:00:00,1845.8,1808.75,1930.44,0.937,599.9,49.999,44.6,7063.07,1895351.1,normal
14168,INV_4137001_03,4137001,2026-05-26 13:00:00,1711.55,1684.18,1723.83,0.977,798.4,49.986,44.7,8747.25,1897035.2,normal
14169,INV_4137001_03,4137001,2026-05-26 14:00:00,1761.07,1726.1,1775.63,0.972,811.6,50.04,43.8,10473.35,1898761.3,normal
14170,INV_4137001_03,4137001,2026-05-26 15:00:00,1231.52,1202.06,1287.43,0.934,791.3,50.027,39.3,11675.42,1899963.4,normal
14171,INV_4137001_03,4137001,2026-05-26 16:00:00,1524.15,1491.04,1547.69,0.963,665.2,49.993,43.1,13166.46,1901454.4,normal
14172,INV_4137001_03,4137001,2026-05-26 17:00:00,706.56,689.03,716.01,0.962,663.9,49.915,36.0,13855.49,1902143.5,normal
14173,INV_4137001_03,4137001,2026-05-26 18:00:00,563.46,553.31,570.48,0.97,655.7,50.025,36.4,14408.8,1902696.8,normal
14174,INV_4137001_03,4137001,2026-05-26 19:00:00,0.0,0.0,0.0,,0.0,50.065,29.4,14408.8,1902696.8,normal
14175,INV_4137001_03,4137001,2026-05-26 20:00:00,0.0,0.0,0.0,,0.0,50.006,29.9,14408.8,1902696.8,normal
14176,INV_4137001_03,4137001,2026-05-26 21:00:00,0.0,0.0,0.0,,0.0,49.982,32.1,14408.8,1902696.8,normal
14177,INV_4137001_03,4137001,2026-05-26 22:00:00,0.0,0.0,0.0,,0.0,50.004,27.4,14408.8,1902696.8,normal
14178,INV_4137001_03,4137001,2026-05-26 23:00:00,0.0,0.0,0.0,,0.0,49.973,30.1,14408.8,1902696.8,normal
14179,INV_4137001_03,4137001,2026-05-27 00:00:00,0.0,0.0,0.0,,0.0,49.946,34.7,0.0,1902696.8,normal
14180,INV_4137001_03,4137001,2026-05-27 01:00:00,0.0,0.0,0.0,,0.0,50.039,24.9,0.0,1902696.8,normal
14181,INV_4137001_03,4137001,2026-05-27 02:00:00,0.0,0.0,0.0,,0.0,50.016,29.2,0.0,1902696.8,normal
14182,INV_4137001_03,4137001,2026-05-27 03:00:00,0.0,0.0,0.0,,0.0,50.054,28.1,0.0,1902696.8,normal
14183,INV_4137001_03,4137001,2026-05-27 04:00:00,0.0,0.0,0.0,,0.0,49.959,31.5,0.0,1902696.8,normal
14184,INV_4137001_03,4137001,2026-05-27 05:00:00,0.0,0.0,0.0,,0.0,50.009,29.0,0.0,1902696.8,normal
14185,INV_4137001_03,4137001,2026-05-27 06:00:00,0.0,0.0,0.0,,0.0,50.007,31.3,0.0,1902696.8,normal
14186,INV_4137001_03,4137001,2026-05-27 07:00:00,376.18,368.7,390.14,0.945,711.4,49.939,33.0,368.7,1903065.5,normal
14187,INV_4137001_03,4137001,2026-05-27 08:00:00,1010.84,990.82,1053.74,0.94,596.9,50.035,41.7,1359.52,1904056.3,normal
14188,INV_4137001_03,4137001,2026-05-27 09:00:00,1463.95,1432.16,1528.34,0.937,629.4,50.028,39.7,2791.68,1905488.5,normal
14189,INV_4137001_03,4137001,2026-05-27 10:00:00,1713.27,1672.43,1742.15,0.96,607.7,49.991,45.4,4464.11,1907160.9,normal
14190,INV_4137001_03,4137001,2026-05-27 11:00:00,1447.53,1412.68,1505.56,0.938,608.1,49.989,42.6,5876.79,1908573.6,normal
14191,INV_4137001_03,4137001,2026-05-27 12:00:00,1955.7,1920.87,1977.78,0.971,774.2,49.973,48.9,7797.66,1910494.4,normal
14192,INV_4137001_03,4137001,2026-05-27 13:00:00,2121.88,2087.16,2139.53,0.976,801.1,50.009,48.5,9884.82,1912581.6,normal
14193,INV_4137001_03,4137001,2026-05-27 14:00:00,2117.97,2079.82,2223.34,0.935,611.1,50.023,50.1,11964.65,1914661.4,normal
14194,INV_4137001_03,4137001,2026-05-27 15:00:00,1946.72,1898.92,2026.31,0.937,590.9,50.07,46.4,13863.57,1916560.4,normal
14195,INV_4137001_03,4137001,2026-05-27 16:00:00,1215.24,1191.96,1225.76,0.972,600.9,50.005,43.3,15055.53,1917752.3,normal
14196,INV_4137001_03,4137001,2026-05-27 17:00:00,819.27,805.48,834.01,0.966,796.7,49.995,38.6,15861.01,1918557.8,normal
14197,INV_4137001_03,4137001,2026-05-27 18:00:00,530.56,518.87,557.33,0.931,620.8,50.027,34.2,16379.88,1919076.7,normal
14198,INV_4137001_03,4137001,2026-05-27 19:00:00,0.0,0.0,0.0,,0.0,49.94,29.2,16379.88,1919076.7,normal
14199,INV_4137001_03,4137001,2026-05-27 20:00:00,0.0,0.0,0.0,,0.0,49.965,27.8,16379.88,1919076.7,normal
14200,INV_4137001_03,4137001,2026-05-27 21:00:00,0.0,0.0,0.0,,0.0,50.002,31.8,16379.88,1919076.7,normal
14201,INV_4137001_03,4137001,2026-05-27 22:00:00,0.0,0.0,0.0,,0.0,49.97,30.8,16379.88,1919076.7,normal
14202,INV_4137001_03,4137001,2026-05-27 23:00:00,0.0,0.0,0.0,,0.0,49.967,28.2,16379.88,1919076.7,normal
14203,INV_4137001_03,4137001,2026-05-28 00:00:00,0.0,0.0,0.0,,0.0,50.019,29.9,0.0,1919076.7,normal
14204,INV_4137001_03,4137001,2026-05-28 01:00:00,0.0,0.0,0.0,,0.0,50.064,30.9,0.0,1919076.7,normal
14205,INV_4137001_03,4137001,2026-05-28 02:00:00,0.0,0.0,0.0,,0.0,49.999,29.7,0.0,1919076.7,normal
14206,INV_4137001_03,4137001,2026-05-28 03:00:00,0.0,0.0,0.0,,0.0,49.962,29.8,0.0,1919076.7,normal
14207,INV_4137001_03,4137001,2026-05-28 04:00:00,0.0,0.0,0.0,,0.0,49.982,29.4,0.0,1919076.7,normal
14208,INV_4137001_03,4137001,2026-05-28 05:00:00,0.0,0.0,0.0,,0.0,49.985,30.0,0.0,1919076.7,normal
14209,INV_4137001_03,4137001,2026-05-28 06:00:00,0.0,0.0,0.0,,0.0,50.008,30.0,0.0,1919076.7,normal
14210,INV_4137001_03,4137001,2026-05-28 07:00:00,400.97,392.36,420.23,0.934,622.7,50.015,32.8,392.36,1919469.0,normal
14211,INV_4137001_03,4137001,2026-05-28 08:00:00,1132.33,1115.29,1162.01,0.96,739.1,50.051,39.7,1507.65,1920584.3,normal
14212,INV_4137001_03,4137001,2026-05-28 09:00:00,1356.03,1323.72,1398.21,0.947,776.7,49.985,42.3,2831.37,1921908.0,normal
14213,INV_4137001_03,4137001,2026-05-28 10:00:00,1796.37,1769.36,1816.7,0.974,610.1,50.047,44.9,4600.73,1923677.4,normal
14214,INV_4137001_03,4137001,2026-05-28 11:00:00,1403.83,1377.13,1479.12,0.931,693.9,50.015,43.7,5977.85,1925054.5,normal
14215,INV_4137001_03,4137001,2026-05-28 12:00:00,1812.82,1784.17,1917.97,0.93,605.3,49.962,43.1,7762.02,1926838.7,normal
